Id Cuenta;Marca;Nombre;Cantidad;;;;;;
3094;Marca_5;Producto_1950;23;;;;;;
715;Marca_2;Producto_2853;22;;;;;;
2821;Marca_5;Producto_3079;12;;;;;;
1339;Marca_5;Producto_4665;30;;;;;;
3989;Marca_4;Producto_1723;2;;;;;;
2058;Marca_2;Producto_3143;23;;;;;;
2214;Marca_4;Producto_2692;2;;;;;;
335;Marca_2;Producto_1876;19;;;;;;
3467;Marca_4;Producto_3417;50;;;;;;
3144;Marca_1;Producto_1158;17;;;;;;
3840;Marca_1;Producto_3208;19;;;;;;
1269;Marca_1;Producto_4160;18;;;;;;
1609;Marca_4;Producto_3763;23;;;;;;
3147;Marca_5;Producto_1367;40;;;;;;
1401;Marca_5;Producto_32;48;;;;;;
2555;Marca_2;Producto_2823;50;;;;;;
2687;Marca_1;Producto_1297;44;;;;;;
273;Marca_2;Producto_3030;63;;;;;;
433;Marca_1;Producto_3002;11;;;;;;
26;Marca_3;Producto_4807;74;;;;;;
45;Marca_4;Producto_843;2;;;;;;
2430;Marca_5;Producto_1182;55;;;;;;
1177;Marca_1;Producto_2743;9;;;;;;
3555;Marca_2;Producto_284;54;;;;;;
3423;Marca_4;Producto_1760;40;;;;;;
299;Marca_4;Producto_2795;22;;;;;;
619;Marca_2;Producto_3494;1;;;;;;
1809;Marca_4;Producto_1962;12;;;;;;
173;Marca_4;Producto_457;29;;;;;;
195;Marca_3;Producto_2142;10;;;;;;
3838;Marca_2;Producto_3774;18;;;;;;
188;Marca_3;Producto_2947;14;;;;;;
3656;Marca_3;Producto_4651;29;;;;;;
717;Marca_4;Producto_4060;59;;;;;;
1438;Marca_2;Producto_1620;55;;;;;;
655;Marca_5;Producto_4438;29;;;;;;
2360;Marca_1;Producto_3849;33;;;;;;
1479;Marca_5;Producto_807;5;;;;;;
789;Marca_5;Producto_1206;26;;;;;;
3476;Marca_4;Producto_41;3;;;;;;
3853;Marca_3;Producto_4296;18;;;;;;
3934;Marca_5;Producto_1502;40;;;;;;
1412;Marca_1;Producto_4633;53;;;;;;
956;Marca_2;Producto_73;22;;;;;;
2235;Marca_1;Producto_4319;22;;;;;;
2682;Marca_2;Producto_1820;55;;;;;;
516;Marca_5;Producto_80;56;;;;;;
2303;Marca_1;Producto_3261;70;;;;;;
2865;Marca_2;Producto_1776;40;;;;;;
3761;Marca_3;Producto_1363;76;;;;;;
1114;Marca_5;Producto_1219;8;;;;;;
961;Marca_3;Producto_2405;62;;;;;;
1704;Marca_1;Producto_4439;16;;;;;;
2896;Marca_2;Producto_3243;41;;;;;;
1305;Marca_4;Producto_54;1;;;;;;
3510;Marca_4;Producto_1588;13;;;;;;
2970;Marca_4;Producto_4961;8;;;;;;
2166;Marca_4;Producto_4643;51;;;;;;
1896;Marca_1;Producto_1088;85;;;;;;
3665;Marca_5;Producto_4672;3;;;;;;
684;Marca_1;Producto_2022;1;;;;;;
532;Marca_5;Producto_3623;26;;;;;;
1649;Marca_5;Producto_812;82;;;;;;
2813;Marca_1;Producto_4604;42;;;;;;
2193;Marca_5;Producto_4208;36;;;;;;
2463;Marca_5;Producto_1166;4;;;;;;
541;Marca_5;Producto_2279;7;;;;;;
55;Marca_2;Producto_3376;8;;;;;;
3276;Marca_4;Producto_2858;4;;;;;;
3759;Marca_3;Producto_3782;3;;;;;;
3362;Marca_3;Producto_4602;1;;;;;;
1606;Marca_2;Producto_826;55;;;;;;
884;Marca_4;Producto_3240;20;;;;;;
2382;Marca_5;Producto_2539;31;;;;;;
2245;Marca_3;Producto_1815;78;;;;;;
2826;Marca_5;Producto_2544;1;;;;;;
1693;Marca_5;Producto_3694;23;;;;;;
1774;Marca_4;Producto_3350;35;;;;;;
3512;Marca_5;Producto_4422;50;;;;;;
3092;Marca_2;Producto_4252;65;;;;;;
3399;Marca_1;Producto_4449;15;;;;;;
1625;Marca_5;Producto_2512;9;;;;;;
3389;Marca_3;Producto_3137;16;;;;;;
3440;Marca_4;Producto_3355;75;;;;;;
1972;Marca_5;Producto_3562;1;;;;;;
2710;Marca_1;Producto_2104;29;;;;;;
786;Marca_4;Producto_4693;13;;;;;;
3213;Marca_4;Producto_2402;23;;;;;;
198;Marca_4;Producto_1287;12;;;;;;
1400;Marca_5;Producto_4606;29;;;;;;
790;Marca_4;Producto_3290;3;;;;;;
2549;Marca_5;Producto_1339;8;;;;;;
463;Marca_3;Producto_1739;3;;;;;;
401;Marca_4;Producto_1736;16;;;;;;
3301;Marca_2;Producto_1695;63;;;;;;
2174;Marca_2;Producto_4691;56;;;;;;
3951;Marca_2;Producto_3378;22;;;;;;
2506;Marca_1;Producto_3330;64;;;;;;
1579;Marca_5;Producto_249;40;;;;;;
3350;Marca_2;Producto_3989;4;;;;;;
78;Marca_5;Producto_1135;16;;;;;;
55;Marca_5;Producto_855;16;;;;;;
3332;Marca_4;Producto_3067;9;;;;;;
3780;Marca_2;Producto_2965;3;;;;;;
2556;Marca_3;Producto_4115;18;;;;;;
544;Marca_2;Producto_1971;42;;;;;;
2686;Marca_1;Producto_4013;39;;;;;;
978;Marca_4;Producto_951;31;;;;;;
1916;Marca_2;Producto_1018;8;;;;;;
2663;Marca_1;Producto_3427;51;;;;;;
3704;Marca_5;Producto_3958;81;;;;;;
2269;Marca_5;Producto_2431;83;;;;;;
1385;Marca_5;Producto_1476;34;;;;;;
3650;Marca_4;Producto_4810;25;;;;;;
5;Marca_5;Producto_2970;11;;;;;;
1269;Marca_5;Producto_1219;8;;;;;;
1;Marca_5;Producto_595;25;;;;;;
3052;Marca_4;Producto_1246;71;;;;;;
2404;Marca_5;Producto_3808;53;;;;;;
3680;Marca_4;Producto_4668;27;;;;;;
3945;Marca_1;Producto_1337;50;;;;;;
2805;Marca_2;Producto_1085;30;;;;;;
3983;Marca_3;Producto_2841;3;;;;;;
1988;Marca_4;Producto_268;24;;;;;;
2734;Marca_3;Producto_845;2;;;;;;
2133;Marca_1;Producto_3135;4;;;;;;
1293;Marca_4;Producto_1001;5;;;;;;
1532;Marca_4;Producto_1602;33;;;;;;
3565;Marca_4;Producto_2692;3;;;;;;
1713;Marca_5;Producto_4608;10;;;;;;
457;Marca_2;Producto_3691;1;;;;;;
995;Marca_2;Producto_1695;5;;;;;;
831;Marca_1;Producto_659;2;;;;;;
1462;Marca_2;Producto_60;23;;;;;;
2575;Marca_4;Producto_2779;52;;;;;;
2060;Marca_5;Producto_3497;1;;;;;;
368;Marca_2;Producto_2928;43;;;;;;
435;Marca_1;Producto_4310;68;;;;;;
3069;Marca_4;Producto_1322;14;;;;;;
3612;Marca_5;Producto_886;13;;;;;;
963;Marca_3;Producto_1701;22;;;;;;
2265;Marca_1;Producto_1530;52;;;;;;
2656;Marca_3;Producto_1516;26;;;;;;
730;Marca_2;Producto_1776;76;;;;;;
3935;Marca_1;Producto_1039;15;;;;;;
3539;Marca_5;Producto_3367;86;;;;;;
3622;Marca_4;Producto_2237;35;;;;;;
2589;Marca_5;Producto_3474;3;;;;;;
164;Marca_5;Producto_3122;2;;;;;;
106;Marca_3;Producto_1175;25;;;;;;
2089;Marca_1;Producto_1503;19;;;;;;
2007;Marca_5;Producto_3380;17;;;;;;
3055;Marca_4;Producto_1246;54;;;;;;
2649;Marca_4;Producto_4702;32;;;;;;
3714;Marca_1;Producto_1752;8;;;;;;
915;Marca_1;Producto_2094;3;;;;;;
1128;Marca_5;Producto_4725;2;;;;;;
2649;Marca_4;Producto_2459;6;;;;;;
959;Marca_3;Producto_1835;9;;;;;;
345;Marca_1;Producto_143;3;;;;;;
158;Marca_2;Producto_2408;30;;;;;;
3445;Marca_3;Producto_1623;12;;;;;;
694;Marca_3;Producto_1995;27;;;;;;
2699;Marca_5;Producto_3353;4;;;;;;
1286;Marca_3;Producto_3247;56;;;;;;
824;Marca_3;Producto_2901;2;;;;;;
6;Marca_1;Producto_1062;1;;;;;;
211;Marca_1;Producto_3394;19;;;;;;
3970;Marca_2;Producto_3117;54;;;;;;
1433;Marca_2;Producto_3769;32;;;;;;
2385;Marca_3;Producto_4012;27;;;;;;
3977;Marca_4;Producto_3670;41;;;;;;
2634;Marca_5;Producto_1068;82;;;;;;
2692;Marca_4;Producto_2018;4;;;;;;
3594;Marca_2;Producto_891;61;;;;;;
3656;Marca_1;Producto_181;90;;;;;;
2404;Marca_2;Producto_1070;14;;;;;;
3386;Marca_3;Producto_3047;22;;;;;;
3080;Marca_3;Producto_1500;25;;;;;;
2691;Marca_2;Producto_4054;56;;;;;;
985;Marca_1;Producto_2529;11;;;;;;
163;Marca_5;Producto_1061;21;;;;;;
3689;Marca_5;Producto_2439;4;;;;;;
2438;Marca_2;Producto_1620;32;;;;;;
3563;Marca_1;Producto_1872;67;;;;;;
191;Marca_5;Producto_3233;39;;;;;;
2717;Marca_1;Producto_1438;47;;;;;;
1569;Marca_4;Producto_568;27;;;;;;
3626;Marca_3;Producto_614;7;;;;;;
2616;Marca_5;Producto_784;6;;;;;;
3908;Marca_3;Producto_1447;28;;;;;;
3581;Marca_4;Producto_3267;2;;;;;;
3896;Marca_4;Producto_2325;46;;;;;;
3776;Marca_3;Producto_4203;11;;;;;;
3067;Marca_2;Producto_3397;62;;;;;;
333;Marca_5;Producto_4674;28;;;;;;
908;Marca_3;Producto_4602;6;;;;;;
2943;Marca_4;Producto_2246;13;;;;;;
2797;Marca_4;Producto_2322;20;;;;;;
2093;Marca_5;Producto_735;24;;;;;;
2445;Marca_3;Producto_2813;15;;;;;;
858;Marca_2;Producto_395;4;;;;;;
3928;Marca_4;Producto_1691;9;;;;;;
425;Marca_2;Producto_3165;51;;;;;;
3412;Marca_2;Producto_2682;6;;;;;;
616;Marca_2;Producto_987;21;;;;;;
1828;Marca_4;Producto_3173;68;;;;;;
3603;Marca_5;Producto_2860;19;;;;;;
3698;Marca_3;Producto_866;4;;;;;;
3729;Marca_4;Producto_4925;28;;;;;;
2690;Marca_3;Producto_3963;18;;;;;;
1855;Marca_5;Producto_2930;63;;;;;;
8;Marca_1;Producto_781;84;;;;;;
3839;Marca_5;Producto_1009;3;;;;;;
291;Marca_1;Producto_4065;14;;;;;;
675;Marca_2;Producto_2545;17;;;;;;
3348;Marca_3;Producto_4240;53;;;;;;
3023;Marca_3;Producto_3983;8;;;;;;
3594;Marca_2;Producto_120;11;;;;;;
1099;Marca_4;Producto_220;5;;;;;;
3925;Marca_4;Producto_2445;54;;;;;;
2432;Marca_1;Producto_276;8;;;;;;
1228;Marca_2;Producto_736;43;;;;;;
1023;Marca_2;Producto_4036;77;;;;;;
1077;Marca_3;Producto_355;1;;;;;;
1626;Marca_4;Producto_2871;3;;;;;;
1128;Marca_3;Producto_2003;19;;;;;;
3890;Marca_1;Producto_2516;13;;;;;;
3909;Marca_1;Producto_1782;28;;;;;;
2990;Marca_5;Producto_1273;7;;;;;;
3869;Marca_3;Producto_1599;32;;;;;;
1488;Marca_2;Producto_2943;2;;;;;;
3101;Marca_5;Producto_1590;23;;;;;;
3563;Marca_1;Producto_877;7;;;;;;
3461;Marca_4;Producto_3856;15;;;;;;
2403;Marca_1;Producto_4066;9;;;;;;
2380;Marca_1;Producto_2124;29;;;;;;
2265;Marca_2;Producto_1538;13;;;;;;
1585;Marca_5;Producto_1685;27;;;;;;
2612;Marca_5;Producto_3077;32;;;;;;
1411;Marca_5;Producto_564;33;;;;;;
921;Marca_5;Producto_599;72;;;;;;
1263;Marca_3;Producto_18;57;;;;;;
1350;Marca_3;Producto_4271;21;;;;;;
1085;Marca_5;Producto_1676;35;;;;;;
3794;Marca_2;Producto_58;34;;;;;;
1988;Marca_2;Producto_273;3;;;;;;
1446;Marca_2;Producto_3596;1;;;;;;
102;Marca_2;Producto_1266;82;;;;;;
3806;Marca_1;Producto_3264;16;;;;;;
3251;Marca_2;Producto_2215;6;;;;;;
2265;Marca_5;Producto_2312;1;;;;;;
2716;Marca_3;Producto_2625;63;;;;;;
2433;Marca_4;Producto_2352;50;;;;;;
241;Marca_1;Producto_1149;25;;;;;;
520;Marca_4;Producto_3760;20;;;;;;
1216;Marca_4;Producto_3639;11;;;;;;
2106;Marca_1;Producto_989;64;;;;;;
3220;Marca_2;Producto_2482;6;;;;;;
3958;Marca_5;Producto_2986;13;;;;;;
780;Marca_4;Producto_3211;5;;;;;;
294;Marca_5;Producto_3352;29;;;;;;
1556;Marca_4;Producto_1760;34;;;;;;
395;Marca_4;Producto_2871;1;;;;;;
1495;Marca_4;Producto_796;8;;;;;;
2641;Marca_1;Producto_1520;71;;;;;;
3287;Marca_1;Producto_192;16;;;;;;
414;Marca_2;Producto_3610;2;;;;;;
2993;Marca_4;Producto_817;11;;;;;;
1584;Marca_2;Producto_4023;13;;;;;;
2327;Marca_5;Producto_3947;31;;;;;;
2139;Marca_2;Producto_2043;8;;;;;;
1065;Marca_4;Producto_743;77;;;;;;
2288;Marca_3;Producto_1897;17;;;;;;
221;Marca_3;Producto_397;22;;;;;;
1562;Marca_2;Producto_3511;4;;;;;;
3413;Marca_3;Producto_2870;14;;;;;;
429;Marca_1;Producto_583;57;;;;;;
2624;Marca_4;Producto_3377;16;;;;;;
317;Marca_2;Producto_4699;11;;;;;;
786;Marca_5;Producto_2006;32;;;;;;
2424;Marca_5;Producto_1713;16;;;;;;
2254;Marca_4;Producto_2595;3;;;;;;
3666;Marca_5;Producto_3937;4;;;;;;
720;Marca_4;Producto_1474;7;;;;;;
1244;Marca_2;Producto_881;43;;;;;;
2725;Marca_3;Producto_208;60;;;;;;
1170;Marca_1;Producto_3254;29;;;;;;
181;Marca_4;Producto_2276;21;;;;;;
3129;Marca_2;Producto_3914;21;;;;;;
1586;Marca_4;Producto_960;5;;;;;;
1299;Marca_4;Producto_3805;37;;;;;;
972;Marca_1;Producto_657;7;;;;;;
1070;Marca_2;Producto_1243;5;;;;;;
2765;Marca_4;Producto_1160;36;;;;;;
2688;Marca_4;Producto_2221;46;;;;;;
2387;Marca_2;Producto_3977;19;;;;;;
3236;Marca_2;Producto_2905;1;;;;;;
669;Marca_5;Producto_3437;56;;;;;;
2909;Marca_3;Producto_4079;19;;;;;;
441;Marca_1;Producto_2145;11;;;;;;
3330;Marca_4;Producto_4467;10;;;;;;
910;Marca_2;Producto_4290;11;;;;;;
1596;Marca_1;Producto_3745;3;;;;;;
525;Marca_2;Producto_1732;5;;;;;;
66;Marca_4;Producto_4848;14;;;;;;
816;Marca_1;Producto_2529;44;;;;;;
117;Marca_3;Producto_2136;5;;;;;;
1382;Marca_3;Producto_649;58;;;;;;
717;Marca_3;Producto_3557;25;;;;;;
957;Marca_2;Producto_3347;11;;;;;;
3922;Marca_5;Producto_4495;21;;;;;;
440;Marca_2;Producto_1424;15;;;;;;
1805;Marca_4;Producto_1505;73;;;;;;
440;Marca_1;Producto_2226;5;;;;;;
250;Marca_1;Producto_3330;68;;;;;;
1831;Marca_2;Producto_350;2;;;;;;
3947;Marca_3;Producto_3488;41;;;;;;
493;Marca_2;Producto_884;12;;;;;;
811;Marca_2;Producto_2309;2;;;;;;
1405;Marca_1;Producto_3208;15;;;;;;
199;Marca_3;Producto_458;49;;;;;;
921;Marca_2;Producto_14;39;;;;;;
3096;Marca_1;Producto_3179;22;;;;;;
1224;Marca_1;Producto_513;11;;;;;;
3056;Marca_5;Producto_1228;1;;;;;;
2236;Marca_1;Producto_4714;76;;;;;;
283;Marca_5;Producto_2588;6;;;;;;
2847;Marca_5;Producto_2975;1;;;;;;
3031;Marca_5;Producto_4460;63;;;;;;
2326;Marca_5;Producto_976;35;;;;;;
1781;Marca_5;Producto_2539;52;;;;;;
27;Marca_4;Producto_3563;44;;;;;;
850;Marca_5;Producto_410;26;;;;;;
1836;Marca_1;Producto_4706;11;;;;;;
2827;Marca_2;Producto_706;1;;;;;;
256;Marca_2;Producto_2492;1;;;;;;
1538;Marca_3;Producto_1567;5;;;;;;
3889;Marca_4;Producto_3271;53;;;;;;
3364;Marca_1;Producto_3795;92;;;;;;
3199;Marca_3;Producto_1660;4;;;;;;
118;Marca_5;Producto_1061;18;;;;;;
858;Marca_3;Producto_115;13;;;;;;
834;Marca_3;Producto_4651;31;;;;;;
1516;Marca_3;Producto_2767;17;;;;;;
2262;Marca_4;Producto_1745;84;;;;;;
2993;Marca_5;Producto_3443;2;;;;;;
2795;Marca_3;Producto_4886;63;;;;;;
3612;Marca_2;Producto_789;18;;;;;;
3396;Marca_1;Producto_4204;44;;;;;;
1737;Marca_4;Producto_2021;50;;;;;;
3488;Marca_1;Producto_243;13;;;;;;
2031;Marca_5;Producto_560;15;;;;;;
20;Marca_5;Producto_4153;21;;;;;;
11;Marca_3;Producto_672;49;;;;;;
101;Marca_5;Producto_3423;39;;;;;;
1962;Marca_1;Producto_4332;8;;;;;;
1367;Marca_3;Producto_3274;2;;;;;;
1857;Marca_2;Producto_4078;85;;;;;;
2222;Marca_5;Producto_1662;26;;;;;;
1652;Marca_1;Producto_2229;1;;;;;;
474;Marca_3;Producto_4475;6;;;;;;
1614;Marca_4;Producto_3716;17;;;;;;
3942;Marca_4;Producto_2050;4;;;;;;
2707;Marca_5;Producto_285;8;;;;;;
3852;Marca_5;Producto_3268;31;;;;;;
3692;Marca_4;Producto_1357;22;;;;;;
3167;Marca_1;Producto_3545;9;;;;;;
142;Marca_5;Producto_594;7;;;;;;
676;Marca_3;Producto_897;96;;;;;;
2204;Marca_4;Producto_4337;1;;;;;;
1725;Marca_2;Producto_896;53;;;;;;
3940;Marca_4;Producto_2741;11;;;;;;
246;Marca_2;Producto_4164;59;;;;;;
3110;Marca_1;Producto_2110;62;;;;;;
1908;Marca_1;Producto_1666;4;;;;;;
2518;Marca_4;Producto_2321;25;;;;;;
2760;Marca_3;Producto_1528;15;;;;;;
990;Marca_2;Producto_4046;9;;;;;;
2320;Marca_3;Producto_484;18;;;;;;
2922;Marca_1;Producto_4325;22;;;;;;
3650;Marca_1;Producto_2293;32;;;;;;
3021;Marca_1;Producto_4332;3;;;;;;
189;Marca_1;Producto_1244;7;;;;;;
898;Marca_1;Producto_4975;3;;;;;;
2620;Marca_1;Producto_2945;29;;;;;;
1880;Marca_4;Producto_1656;7;;;;;;
1535;Marca_4;Producto_3107;16;;;;;;
1489;Marca_5;Producto_4336;97;;;;;;
3083;Marca_5;Producto_3878;4;;;;;;
919;Marca_3;Producto_1637;23;;;;;;
1483;Marca_3;Producto_3917;2;;;;;;
2268;Marca_3;Producto_4359;70;;;;;;
2571;Marca_1;Producto_2457;8;;;;;;
1971;Marca_2;Producto_38;25;;;;;;
2388;Marca_5;Producto_769;9;;;;;;
1432;Marca_3;Producto_3605;22;;;;;;
2242;Marca_2;Producto_3299;25;;;;;;
2252;Marca_3;Producto_228;53;;;;;;
1915;Marca_1;Producto_4700;3;;;;;;
580;Marca_5;Producto_4427;32;;;;;;
1636;Marca_1;Producto_737;55;;;;;;
2821;Marca_3;Producto_3389;9;;;;;;
3560;Marca_1;Producto_290;50;;;;;;
684;Marca_3;Producto_4735;40;;;;;;
416;Marca_1;Producto_4512;42;;;;;;
2791;Marca_4;Producto_2352;70;;;;;;
1910;Marca_1;Producto_2837;26;;;;;;
972;Marca_3;Producto_1903;2;;;;;;
837;Marca_5;Producto_529;17;;;;;;
844;Marca_4;Producto_1789;3;;;;;;
440;Marca_5;Producto_3122;4;;;;;;
3934;Marca_1;Producto_2457;33;;;;;;
799;Marca_5;Producto_1764;7;;;;;;
654;Marca_1;Producto_4212;2;;;;;;
3646;Marca_2;Producto_978;21;;;;;;
3775;Marca_1;Producto_752;4;;;;;;
1145;Marca_4;Producto_3194;38;;;;;;
1309;Marca_3;Producto_146;11;;;;;;
3527;Marca_5;Producto_4157;57;;;;;;
3943;Marca_3;Producto_1289;48;;;;;;
1223;Marca_1;Producto_1787;12;;;;;;
3666;Marca_2;Producto_375;21;;;;;;
2710;Marca_1;Producto_1329;33;;;;;;
2329;Marca_3;Producto_589;8;;;;;;
867;Marca_4;Producto_3726;1;;;;;;
3275;Marca_3;Producto_2230;59;;;;;;
260;Marca_1;Producto_4657;26;;;;;;
1043;Marca_2;Producto_199;13;;;;;;
3424;Marca_1;Producto_1790;31;;;;;;
856;Marca_5;Producto_2621;68;;;;;;
1889;Marca_3;Producto_2080;64;;;;;;
2994;Marca_3;Producto_3743;23;;;;;;
1411;Marca_4;Producto_2717;9;;;;;;
2434;Marca_3;Producto_3993;1;;;;;;
1928;Marca_4;Producto_1855;4;;;;;;
3666;Marca_4;Producto_2002;4;;;;;;
2628;Marca_3;Producto_3929;1;;;;;;
1304;Marca_3;Producto_3398;52;;;;;;
3089;Marca_3;Producto_1579;2;;;;;;
961;Marca_5;Producto_1462;25;;;;;;
2354;Marca_3;Producto_1761;12;;;;;;
45;Marca_5;Producto_3201;10;;;;;;
815;Marca_2;Producto_4561;2;;;;;;
1532;Marca_1;Producto_215;16;;;;;;
113;Marca_1;Producto_2610;72;;;;;;
3784;Marca_4;Producto_3763;13;;;;;;
2981;Marca_1;Producto_3000;40;;;;;;
522;Marca_4;Producto_3540;24;;;;;;
3675;Marca_3;Producto_466;60;;;;;;
142;Marca_5;Producto_329;2;;;;;;
2503;Marca_4;Producto_331;27;;;;;;
2208;Marca_2;Producto_2096;1;;;;;;
1290;Marca_1;Producto_4571;23;;;;;;
1643;Marca_5;Producto_1895;4;;;;;;
3655;Marca_2;Producto_222;44;;;;;;
2945;Marca_4;Producto_640;27;;;;;;
662;Marca_3;Producto_2074;68;;;;;;
946;Marca_4;Producto_4;33;;;;;;
386;Marca_2;Producto_3110;20;;;;;;
1340;Marca_2;Producto_2790;63;;;;;;
2610;Marca_4;Producto_2630;24;;;;;;
2607;Marca_4;Producto_1892;31;;;;;;
1680;Marca_4;Producto_2038;27;;;;;;
3653;Marca_2;Producto_1458;36;;;;;;
484;Marca_2;Producto_3001;17;;;;;;
1935;Marca_4;Producto_2411;9;;;;;;
3007;Marca_3;Producto_3822;3;;;;;;
2101;Marca_1;Producto_523;11;;;;;;
40;Marca_2;Producto_4477;18;;;;;;
113;Marca_2;Producto_1542;77;;;;;;
2705;Marca_1;Producto_4760;45;;;;;;
1243;Marca_5;Producto_4777;6;;;;;;
1284;Marca_3;Producto_2159;64;;;;;;
1724;Marca_2;Producto_2097;73;;;;;;
88;Marca_2;Producto_1184;21;;;;;;
645;Marca_4;Producto_3154;14;;;;;;
1692;Marca_2;Producto_3114;40;;;;;;
2595;Marca_5;Producto_4343;16;;;;;;
3198;Marca_4;Producto_196;1;;;;;;
3476;Marca_4;Producto_2176;72;;;;;;
3684;Marca_2;Producto_4847;1;;;;;;
3755;Marca_4;Producto_195;3;;;;;;
121;Marca_5;Producto_4828;42;;;;;;
1826;Marca_3;Producto_940;12;;;;;;
1077;Marca_5;Producto_423;34;;;;;;
1461;Marca_5;Producto_3365;39;;;;;;
1489;Marca_1;Producto_4528;34;;;;;;
778;Marca_1;Producto_2679;7;;;;;;
1311;Marca_1;Producto_4714;26;;;;;;
1751;Marca_1;Producto_2269;20;;;;;;
1455;Marca_5;Producto_4572;52;;;;;;
680;Marca_3;Producto_4688;10;;;;;;
3002;Marca_3;Producto_3345;14;;;;;;
1126;Marca_1;Producto_213;39;;;;;;
1647;Marca_4;Producto_3793;12;;;;;;
2042;Marca_1;Producto_1843;93;;;;;;
2097;Marca_3;Producto_4094;52;;;;;;
864;Marca_3;Producto_3790;72;;;;;;
3835;Marca_1;Producto_802;16;;;;;;
1349;Marca_5;Producto_2329;12;;;;;;
2483;Marca_4;Producto_1857;35;;;;;;
2023;Marca_5;Producto_3359;74;;;;;;
3233;Marca_3;Producto_546;47;;;;;;
2207;Marca_1;Producto_1477;4;;;;;;
3802;Marca_5;Producto_3538;28;;;;;;
55;Marca_4;Producto_1681;29;;;;;;
424;Marca_2;Producto_1353;9;;;;;;
2099;Marca_3;Producto_4251;20;;;;;;
2445;Marca_2;Producto_3893;30;;;;;;
3260;Marca_3;Producto_3282;34;;;;;;
2831;Marca_3;Producto_3196;12;;;;;;
1823;Marca_3;Producto_3282;22;;;;;;
1880;Marca_2;Producto_3333;39;;;;;;
1224;Marca_2;Producto_4618;24;;;;;;
1210;Marca_4;Producto_2653;64;;;;;;
2140;Marca_1;Producto_4417;73;;;;;;
2954;Marca_1;Producto_128;47;;;;;;
1796;Marca_5;Producto_1354;13;;;;;;
2441;Marca_1;Producto_4092;4;;;;;;
3462;Marca_4;Producto_396;56;;;;;;
1036;Marca_5;Producto_3841;25;;;;;;
3867;Marca_1;Producto_646;38;;;;;;
3459;Marca_3;Producto_2179;61;;;;;;
430;Marca_5;Producto_4619;21;;;;;;
3778;Marca_4;Producto_853;19;;;;;;
126;Marca_3;Producto_3759;81;;;;;;
1974;Marca_4;Producto_2246;27;;;;;;
3087;Marca_1;Producto_1212;57;;;;;;
705;Marca_3;Producto_4504;10;;;;;;
1100;Marca_5;Producto_2621;61;;;;;;
973;Marca_1;Producto_278;8;;;;;;
819;Marca_2;Producto_4882;47;;;;;;
924;Marca_3;Producto_923;18;;;;;;
1446;Marca_3;Producto_2231;40;;;;;;
1880;Marca_5;Producto_1280;8;;;;;;
1736;Marca_5;Producto_1773;22;;;;;;
3310;Marca_4;Producto_2595;3;;;;;;
2871;Marca_2;Producto_2400;12;;;;;;
1533;Marca_1;Producto_2160;4;;;;;;
1131;Marca_3;Producto_159;9;;;;;;
1999;Marca_5;Producto_35;26;;;;;;
294;Marca_2;Producto_1941;36;;;;;;
667;Marca_3;Producto_2080;20;;;;;;
194;Marca_4;Producto_3763;22;;;;;;
1116;Marca_1;Producto_56;19;;;;;;
3827;Marca_5;Producto_4007;21;;;;;;
452;Marca_5;Producto_2282;31;;;;;;
288;Marca_1;Producto_194;21;;;;;;
1536;Marca_5;Producto_4994;67;;;;;;
6;Marca_2;Producto_247;4;;;;;;
3513;Marca_1;Producto_347;53;;;;;;
3066;Marca_5;Producto_1840;47;;;;;;
2821;Marca_1;Producto_4840;71;;;;;;
2594;Marca_5;Producto_3039;7;;;;;;
1816;Marca_3;Producto_3788;35;;;;;;
1430;Marca_4;Producto_1614;24;;;;;;
919;Marca_1;Producto_181;43;;;;;;
1069;Marca_1;Producto_3675;11;;;;;;
3678;Marca_4;Producto_3259;21;;;;;;
3015;Marca_2;Producto_14;33;;;;;;
2798;Marca_2;Producto_3429;3;;;;;;
263;Marca_2;Producto_3424;94;;;;;;
3046;Marca_5;Producto_1466;2;;;;;;
730;Marca_5;Producto_1713;20;;;;;;
3967;Marca_2;Producto_3718;3;;;;;;
2399;Marca_4;Producto_3738;79;;;;;;
948;Marca_1;Producto_2022;16;;;;;;
3986;Marca_5;Producto_3245;64;;;;;;
1308;Marca_3;Producto_2172;11;;;;;;
2172;Marca_5;Producto_3598;60;;;;;;
474;Marca_2;Producto_1541;7;;;;;;
1600;Marca_2;Producto_3688;4;;;;;;
2546;Marca_4;Producto_2372;87;;;;;;
3848;Marca_5;Producto_1260;1;;;;;;
370;Marca_3;Producto_2165;44;;;;;;
3891;Marca_1;Producto_4309;11;;;;;;
2610;Marca_5;Producto_2423;33;;;;;;
2271;Marca_4;Producto_1444;1;;;;;;
2889;Marca_3;Producto_1388;8;;;;;;
2633;Marca_1;Producto_912;12;;;;;;
1881;Marca_2;Producto_3368;23;;;;;;
3857;Marca_3;Producto_190;3;;;;;;
1240;Marca_4;Producto_3194;33;;;;;;
3820;Marca_1;Producto_1088;77;;;;;;
3149;Marca_1;Producto_1744;25;;;;;;
3450;Marca_3;Producto_2798;14;;;;;;
1822;Marca_1;Producto_3913;26;;;;;;
2502;Marca_4;Producto_3763;14;;;;;;
2852;Marca_4;Producto_934;15;;;;;;
3950;Marca_3;Producto_4397;50;;;;;;
2660;Marca_2;Producto_3731;1;;;;;;
999;Marca_1;Producto_4013;26;;;;;;
