Id Cuenta;Marca;Nombre;Cantidad;;;;;;
3951;Marca_3;Producto_2754;17;;;;;;
2176;Marca_2;Producto_1620;35;;;;;;
3765;Marca_2;Producto_1487;73;;;;;;
2394;Marca_2;Producto_178;73;;;;;;
39;Marca_5;Producto_2515;5;;;;;;
3484;Marca_4;Producto_3678;2;;;;;;
3127;Marca_3;Producto_3981;17;;;;;;
2995;Marca_5;Producto_2201;7;;;;;;
1867;Marca_5;Producto_2043;22;;;;;;
3162;Marca_4;Producto_3235;5;;;;;;
3876;Marca_5;Producto_4467;24;;;;;;
694;Marca_1;Producto_2471;1;;;;;;
3554;Marca_2;Producto_1201;6;;;;;;
3686;Marca_5;Producto_4793;45;;;;;;
2291;Marca_2;Producto_3093;18;;;;;;
3735;Marca_4;Producto_4421;16;;;;;;
3385;Marca_1;Producto_4039;20;;;;;;
3954;Marca_3;Producto_722;86;;;;;;
3426;Marca_1;Producto_2533;86;;;;;;
3308;Marca_2;Producto_4473;34;;;;;;
1588;Marca_3;Producto_2610;9;;;;;;
21;Marca_4;Producto_882;1;;;;;;
3706;Marca_4;Producto_3874;9;;;;;;
2317;Marca_1;Producto_3597;20;;;;;;
3124;Marca_1;Producto_2135;6;;;;;;
2309;Marca_4;Producto_2154;38;;;;;;
3577;Marca_5;Producto_3207;24;;;;;;
3133;Marca_4;Producto_3397;15;;;;;;
3518;Marca_5;Producto_1374;5;;;;;;
3557;Marca_1;Producto_2892;1;;;;;;
3461;Marca_5;Producto_4683;18;;;;;;
1199;Marca_2;Producto_77;3;;;;;;
910;Marca_1;Producto_839;4;;;;;;
3201;Marca_2;Producto_4006;9;;;;;;
1832;Marca_5;Producto_4207;21;;;;;;
644;Marca_2;Producto_2638;1;;;;;;
1060;Marca_1;Producto_2890;2;;;;;;
1253;Marca_4;Producto_626;29;;;;;;
1823;Marca_2;Producto_1846;2;;;;;;
2613;Marca_3;Producto_1916;42;;;;;;
1831;Marca_5;Producto_2582;3;;;;;;
3970;Marca_3;Producto_400;54;;;;;;
271;Marca_4;Producto_67;59;;;;;;
3635;Marca_1;Producto_2110;28;;;;;;
2274;Marca_5;Producto_1076;30;;;;;;
3098;Marca_1;Producto_51;64;;;;;;
2106;Marca_4;Producto_555;20;;;;;;
1160;Marca_2;Producto_4100;50;;;;;;
1851;Marca_1;Producto_1370;2;;;;;;
2154;Marca_2;Producto_155;41;;;;;;
666;Marca_3;Producto_2655;24;;;;;;
2262;Marca_3;Producto_285;27;;;;;;
1915;Marca_5;Producto_4486;39;;;;;;
2914;Marca_3;Producto_4197;38;;;;;;
2475;Marca_2;Producto_4055;15;;;;;;
220;Marca_5;Producto_4882;2;;;;;;
2320;Marca_5;Producto_4874;29;;;;;;
1412;Marca_3;Producto_104;79;;;;;;
2823;Marca_3;Producto_3215;42;;;;;;
2489;Marca_4;Producto_215;38;;;;;;
640;Marca_2;Producto_1401;1;;;;;;
3910;Marca_2;Producto_3011;32;;;;;;
673;Marca_3;Producto_1451;48;;;;;;
1469;Marca_1;Producto_3943;79;;;;;;
2337;Marca_5;Producto_2253;59;;;;;;
3612;Marca_2;Producto_4568;9;;;;;;
2044;Marca_4;Producto_3869;36;;;;;;
2490;Marca_4;Producto_3584;8;;;;;;
1484;Marca_5;Producto_3897;8;;;;;;
1206;Marca_1;Producto_2596;8;;;;;;
3591;Marca_3;Producto_2856;50;;;;;;
303;Marca_1;Producto_1716;67;;;;;;
2234;Marca_5;Producto_2682;72;;;;;;
3886;Marca_5;Producto_4719;66;;;;;;
1969;Marca_4;Producto_3252;1;;;;;;
846;Marca_1;Producto_3545;36;;;;;;
544;Marca_1;Producto_4523;1;;;;;;
1471;Marca_1;Producto_3029;30;;;;;;
3763;Marca_4;Producto_3415;8;;;;;;
3247;Marca_3;Producto_463;57;;;;;;
1769;Marca_4;Producto_621;16;;;;;;
1050;Marca_5;Producto_9;12;;;;;;
3347;Marca_5;Producto_150;78;;;;;;
2093;Marca_5;Producto_1628;33;;;;;;
812;Marca_3;Producto_1223;14;;;;;;
2629;Marca_3;Producto_920;30;;;;;;
414;Marca_2;Producto_1403;9;;;;;;
3823;Marca_3;Producto_2548;1;;;;;;
1290;Marca_3;Producto_2955;36;;;;;;
393;Marca_4;Producto_668;49;;;;;;
795;Marca_4;Producto_3415;25;;;;;;
2354;Marca_2;Producto_4281;18;;;;;;
1321;Marca_2;Producto_3533;53;;;;;;
1637;Marca_1;Producto_183;3;;;;;;
2032;Marca_2;Producto_4718;28;;;;;;
667;Marca_5;Producto_4620;3;;;;;;
3670;Marca_2;Producto_2350;25;;;;;;
2177;Marca_1;Producto_3571;3;;;;;;
3660;Marca_2;Producto_4767;19;;;;;;
1600;Marca_1;Producto_2198;21;;;;;;
2364;Marca_5;Producto_298;37;;;;;;
518;Marca_2;Producto_1445;60;;;;;;
3366;Marca_3;Producto_2173;12;;;;;;
2275;Marca_4;Producto_1422;16;;;;;;
2075;Marca_4;Producto_2907;43;;;;;;
324;Marca_4;Producto_1290;13;;;;;;
3718;Marca_2;Producto_4273;41;;;;;;
1139;Marca_4;Producto_1585;2;;;;;;
1128;Marca_1;Producto_3524;10;;;;;;
2010;Marca_4;Producto_4980;2;;;;;;
2635;Marca_1;Producto_4404;10;;;;;;
3365;Marca_3;Producto_3630;9;;;;;;
1629;Marca_1;Producto_858;37;;;;;;
21;Marca_3;Producto_3372;68;;;;;;
1677;Marca_4;Producto_3387;3;;;;;;
2807;Marca_5;Producto_2255;43;;;;;;
266;Marca_4;Producto_4571;15;;;;;;
3464;Marca_2;Producto_1793;24;;;;;;
3215;Marca_5;Producto_3311;27;;;;;;
1848;Marca_2;Producto_3973;47;;;;;;
3739;Marca_3;Producto_4423;23;;;;;;
940;Marca_4;Producto_1038;9;;;;;;
1037;Marca_2;Producto_843;18;;;;;;
2008;Marca_1;Producto_3986;45;;;;;;
683;Marca_1;Producto_3371;85;;;;;;
693;Marca_5;Producto_3285;71;;;;;;
450;Marca_5;Producto_607;18;;;;;;
1405;Marca_2;Producto_1771;39;;;;;;
2655;Marca_4;Producto_2604;76;;;;;;
2051;Marca_1;Producto_4756;10;;;;;;
3848;Marca_2;Producto_186;17;;;;;;
3087;Marca_5;Producto_4982;20;;;;;;
1713;Marca_2;Producto_1761;31;;;;;;
1084;Marca_2;Producto_1219;22;;;;;;
263;Marca_5;Producto_3225;88;;;;;;
2120;Marca_2;Producto_1299;58;;;;;;
103;Marca_3;Producto_135;22;;;;;;
2589;Marca_2;Producto_1252;3;;;;;;
2312;Marca_4;Producto_4844;1;;;;;;
741;Marca_2;Producto_3342;3;;;;;;
3298;Marca_3;Producto_3354;32;;;;;;
1272;Marca_2;Producto_4103;33;;;;;;
190;Marca_1;Producto_996;7;;;;;;
1166;Marca_3;Producto_989;4;;;;;;
1175;Marca_3;Producto_2672;6;;;;;;
1088;Marca_2;Producto_670;1;;;;;;
2464;Marca_3;Producto_1284;14;;;;;;
3886;Marca_4;Producto_4227;6;;;;;;
3807;Marca_5;Producto_165;59;;;;;;
3731;Marca_2;Producto_1774;39;;;;;;
1059;Marca_2;Producto_2007;16;;;;;;
1814;Marca_3;Producto_4815;41;;;;;;
604;Marca_1;Producto_2512;6;;;;;;
370;Marca_2;Producto_3719;15;;;;;;
3007;Marca_3;Producto_2208;2;;;;;;
2280;Marca_3;Producto_4425;16;;;;;;
2265;Marca_2;Producto_769;19;;;;;;
1381;Marca_2;Producto_3334;29;;;;;;
2574;Marca_1;Producto_447;2;;;;;;
1905;Marca_3;Producto_3638;29;;;;;;
433;Marca_4;Producto_3888;3;;;;;;
814;Marca_2;Producto_4436;23;;;;;;
1532;Marca_5;Producto_3196;12;;;;;;
3136;Marca_2;Producto_1445;24;;;;;;
2326;Marca_2;Producto_3188;26;;;;;;
2472;Marca_2;Producto_2359;21;;;;;;
1706;Marca_4;Producto_2522;8;;;;;;
1436;Marca_3;Producto_1118;17;;;;;;
2302;Marca_5;Producto_3502;14;;;;;;
383;Marca_4;Producto_1870;4;;;;;;
1316;Marca_3;Producto_3696;32;;;;;;
2931;Marca_2;Producto_251;5;;;;;;
728;Marca_1;Producto_48;3;;;;;;
825;Marca_4;Producto_2572;1;;;;;;
1414;Marca_2;Producto_4833;25;;;;;;
1700;Marca_3;Producto_4540;11;;;;;;
1240;Marca_3;Producto_19;21;;;;;;
1172;Marca_1;Producto_4880;33;;;;;;
3800;Marca_3;Producto_2445;1;;;;;;
784;Marca_5;Producto_3977;39;;;;;;
1157;Marca_4;Producto_4879;62;;;;;;
1271;Marca_3;Producto_1371;64;;;;;;
1406;Marca_3;Producto_2708;50;;;;;;
1915;Marca_3;Producto_282;9;;;;;;
3570;Marca_3;Producto_4794;23;;;;;;
1957;Marca_2;Producto_1196;5;;;;;;
2337;Marca_1;Producto_2621;3;;;;;;
3417;Marca_1;Producto_4582;18;;;;;;
1544;Marca_1;Producto_2029;23;;;;;;
1912;Marca_4;Producto_4246;5;;;;;;
1822;Marca_3;Producto_1486;91;;;;;;
3681;Marca_2;Producto_3201;54;;;;;;
2327;Marca_2;Producto_124;10;;;;;;
1456;Marca_5;Producto_3196;30;;;;;;
1441;Marca_3;Producto_923;67;;;;;;
2979;Marca_2;Producto_4405;42;;;;;;
397;Marca_2;Producto_3361;18;;;;;;
1429;Marca_5;Producto_398;8;;;;;;
3275;Marca_2;Producto_4348;14;;;;;;
2581;Marca_5;Producto_2194;21;;;;;;
3647;Marca_4;Producto_438;22;;;;;;
662;Marca_4;Producto_4879;47;;;;;;
1272;Marca_4;Producto_2159;41;;;;;;
1889;Marca_4;Producto_2597;21;;;;;;
528;Marca_5;Producto_2402;39;;;;;;
3378;Marca_3;Producto_1249;38;;;;;;
2789;Marca_3;Producto_217;51;;;;;;
824;Marca_1;Producto_2304;14;;;;;;
3333;Marca_4;Producto_1395;40;;;;;;
2813;Marca_3;Producto_4216;4;;;;;;
1627;Marca_5;Producto_172;42;;;;;;
3321;Marca_1;Producto_3511;18;;;;;;
463;Marca_4;Producto_1020;14;;;;;;
2937;Marca_4;Producto_2550;53;;;;;;
2417;Marca_5;Producto_458;65;;;;;;
11;Marca_2;Producto_2060;56;;;;;;
3743;Marca_2;Producto_4650;3;;;;;;
3038;Marca_4;Producto_3107;41;;;;;;
3793;Marca_5;Producto_165;4;;;;;;
2883;Marca_2;Producto_2320;40;;;;;;
1474;Marca_4;Producto_3820;21;;;;;;
2555;Marca_5;Producto_4658;11;;;;;;
3725;Marca_2;Producto_2521;31;;;;;;
2237;Marca_1;Producto_3848;7;;;;;;
3857;Marca_1;Producto_2601;40;;;;;;
1656;Marca_3;Producto_1356;18;;;;;;
2927;Marca_3;Producto_2876;13;;;;;;
938;Marca_4;Producto_3907;7;;;;;;
3769;Marca_2;Producto_543;15;;;;;;
3265;Marca_2;Producto_4320;11;;;;;;
765;Marca_4;Producto_3333;66;;;;;;
183;Marca_3;Producto_1881;2;;;;;;
1093;Marca_2;Producto_1821;49;;;;;;
221;Marca_1;Producto_229;78;;;;;;
1084;Marca_1;Producto_632;8;;;;;;
1677;Marca_3;Producto_4203;2;;;;;;
3429;Marca_4;Producto_1937;2;;;;;;
3860;Marca_5;Producto_296;57;;;;;;
3208;Marca_5;Producto_2648;2;;;;;;
3263;Marca_3;Producto_2755;11;;;;;;
1307;Marca_3;Producto_1463;38;;;;;;
3606;Marca_1;Producto_3746;13;;;;;;
2649;Marca_4;Producto_4559;66;;;;;;
729;Marca_2;Producto_3647;35;;;;;;
1006;Marca_2;Producto_4218;1;;;;;;
806;Marca_5;Producto_3941;11;;;;;;
2574;Marca_2;Producto_4862;38;;;;;;
528;Marca_1;Producto_1171;21;;;;;;
1911;Marca_5;Producto_2043;89;;;;;;
770;Marca_2;Producto_2214;80;;;;;;
1058;Marca_5;Producto_516;28;;;;;;
3762;Marca_2;Producto_2638;8;;;;;;
2914;Marca_5;Producto_2479;9;;;;;;
1471;Marca_1;Producto_1335;5;;;;;;
1162;Marca_4;Producto_1697;26;;;;;;
2917;Marca_2;Producto_4606;2;;;;;;
1606;Marca_5;Producto_22;28;;;;;;
101;Marca_3;Producto_1791;59;;;;;;
1158;Marca_5;Producto_1109;7;;;;;;
179;Marca_5;Producto_1315;79;;;;;;
3232;Marca_3;Producto_1527;14;;;;;;
1853;Marca_3;Producto_3781;54;;;;;;
1303;Marca_5;Producto_4229;1;;;;;;
2422;Marca_1;Producto_599;15;;;;;;
423;Marca_2;Producto_3514;10;;;;;;
417;Marca_3;Producto_2792;68;;;;;;
3237;Marca_2;Producto_283;61;;;;;;
3081;Marca_3;Producto_1368;3;;;;;;
1931;Marca_1;Producto_4573;19;;;;;;
2422;Marca_1;Producto_4573;6;;;;;;
1356;Marca_5;Producto_1557;59;;;;;;
821;Marca_2;Producto_2747;10;;;;;;
786;Marca_5;Producto_1797;40;;;;;;
44;Marca_1;Producto_1998;25;;;;;;
1903;Marca_2;Producto_3307;5;;;;;;
1463;Marca_3;Producto_2566;5;;;;;;
1616;Marca_3;Producto_3981;24;;;;;;
829;Marca_3;Producto_2613;32;;;;;;
1804;Marca_1;Producto_330;27;;;;;;
1229;Marca_3;Producto_1769;44;;;;;;
536;Marca_4;Producto_3079;19;;;;;;
2103;Marca_1;Producto_1399;24;;;;;;
3190;Marca_4;Producto_2825;14;;;;;;
3015;Marca_4;Producto_4500;41;;;;;;
3836;Marca_4;Producto_3846;57;;;;;;
1309;Marca_4;Producto_2203;61;;;;;;
619;Marca_5;Producto_928;4;;;;;;
3903;Marca_1;Producto_3971;41;;;;;;
3402;Marca_4;Producto_2616;8;;;;;;
2381;Marca_4;Producto_4622;29;;;;;;
3287;Marca_5;Producto_1899;3;;;;;;
1556;Marca_5;Producto_2794;38;;;;;;
3983;Marca_5;Producto_1898;13;;;;;;
2719;Marca_1;Producto_2144;74;;;;;;
331;Marca_1;Producto_1622;9;;;;;;
1456;Marca_3;Producto_4739;23;;;;;;
2282;Marca_4;Producto_220;21;;;;;;
1829;Marca_2;Producto_3558;21;;;;;;
1745;Marca_4;Producto_2257;55;;;;;;
1331;Marca_2;Producto_4148;59;;;;;;
1100;Marca_1;Producto_1408;2;;;;;;
3271;Marca_2;Producto_4198;48;;;;;;
2147;Marca_5;Producto_2274;6;;;;;;
2898;Marca_5;Producto_2194;21;;;;;;
3943;Marca_4;Producto_1321;26;;;;;;
2171;Marca_2;Producto_3169;33;;;;;;
1952;Marca_2;Producto_4260;41;;;;;;
576;Marca_1;Producto_548;11;;;;;;
741;Marca_5;Producto_4936;34;;;;;;
1397;Marca_5;Producto_1285;83;;;;;;
2986;Marca_4;Producto_2746;4;;;;;;
3423;Marca_4;Producto_42;13;;;;;;
2859;Marca_5;Producto_1795;12;;;;;;
949;Marca_2;Producto_4352;47;;;;;;
2153;Marca_4;Producto_981;10;;;;;;
1935;Marca_2;Producto_2798;11;;;;;;
1078;Marca_5;Producto_2524;39;;;;;;
1085;Marca_1;Producto_4316;15;;;;;;
3322;Marca_2;Producto_2444;9;;;;;;
3437;Marca_4;Producto_2188;55;;;;;;
2862;Marca_3;Producto_2976;47;;;;;;
3600;Marca_3;Producto_4221;74;;;;;;
130;Marca_3;Producto_4496;21;;;;;;
3976;Marca_1;Producto_2122;36;;;;;;
932;Marca_1;Producto_3242;29;;;;;;
2234;Marca_4;Producto_3081;22;;;;;;
3535;Marca_3;Producto_299;11;;;;;;
2209;Marca_1;Producto_1588;46;;;;;;
303;Marca_3;Producto_2367;61;;;;;;
3662;Marca_5;Producto_3140;14;;;;;;
1513;Marca_3;Producto_2834;9;;;;;;
888;Marca_2;Producto_1905;2;;;;;;
2763;Marca_1;Producto_3053;40;;;;;;
149;Marca_2;Producto_2644;3;;;;;;
3293;Marca_2;Producto_2693;44;;;;;;
3313;Marca_2;Producto_3738;66;;;;;;
2572;Marca_3;Producto_1101;18;;;;;;
851;Marca_5;Producto_1103;81;;;;;;
734;Marca_4;Producto_1018;5;;;;;;
592;Marca_5;Producto_242;90;;;;;;
3372;Marca_3;Producto_2724;1;;;;;;
1452;Marca_3;Producto_1083;49;;;;;;
1523;Marca_3;Producto_3218;38;;;;;;
536;Marca_4;Producto_4639;3;;;;;;
1529;Marca_1;Producto_3591;1;;;;;;
2415;Marca_5;Producto_3110;18;;;;;;
1153;Marca_5;Producto_103;86;;;;;;
733;Marca_5;Producto_913;37;;;;;;
189;Marca_5;Producto_481;20;;;;;;
367;Marca_4;Producto_3328;39;;;;;;
3546;Marca_1;Producto_2646;38;;;;;;
2865;Marca_5;Producto_9;18;;;;;;
3646;Marca_2;Producto_2058;2;;;;;;
3984;Marca_1;Producto_4829;82;;;;;;
226;Marca_3;Producto_1778;56;;;;;;
2700;Marca_2;Producto_3532;61;;;;;;
2207;Marca_5;Producto_3677;36;;;;;;
962;Marca_3;Producto_4087;72;;;;;;
2345;Marca_5;Producto_3455;51;;;;;;
2136;Marca_1;Producto_2122;10;;;;;;
451;Marca_5;Producto_3229;52;;;;;;
1354;Marca_5;Producto_298;38;;;;;;
458;Marca_4;Producto_884;69;;;;;;
169;Marca_2;Producto_3831;1;;;;;;
193;Marca_2;Producto_2919;27;;;;;;
1255;Marca_3;Producto_3588;6;;;;;;
3062;Marca_4;Producto_4953;19;;;;;;
2106;Marca_3;Producto_2281;22;;;;;;
2411;Marca_2;Producto_1924;60;;;;;;
2865;Marca_4;Producto_795;57;;;;;;
2309;Marca_5;Producto_3283;75;;;;;;
785;Marca_3;Producto_3198;30;;;;;;
646;Marca_1;Producto_622;95;;;;;;
3850;Marca_2;Producto_4136;26;;;;;;
2230;Marca_4;Producto_3540;43;;;;;;
358;Marca_2;Producto_4436;10;;;;;;
851;Marca_3;Producto_1723;11;;;;;;
735;Marca_3;Producto_784;77;;;;;;
2761;Marca_4;Producto_3209;60;;;;;;
156;Marca_2;Producto_2721;41;;;;;;
3376;Marca_4;Producto_3098;66;;;;;;
2970;Marca_2;Producto_4557;2;;;;;;
2359;Marca_2;Producto_1230;4;;;;;;
1809;Marca_5;Producto_4056;4;;;;;;
3239;Marca_3;Producto_2723;13;;;;;;
2327;Marca_4;Producto_1977;16;;;;;;
326;Marca_5;Producto_1194;44;;;;;;
1130;Marca_3;Producto_985;40;;;;;;
2542;Marca_5;Producto_263;1;;;;;;
2374;Marca_1;Producto_1721;17;;;;;;
3348;Marca_5;Producto_2857;2;;;;;;
2637;Marca_4;Producto_2411;5;;;;;;
281;Marca_1;Producto_1837;7;;;;;;
2394;Marca_1;Producto_1933;4;;;;;;
1631;Marca_3;Producto_258;17;;;;;;
2003;Marca_3;Producto_2660;4;;;;;;
1856;Marca_5;Producto_4178;27;;;;;;
28;Marca_3;Producto_2094;68;;;;;;
24;Marca_4;Producto_2910;1;;;;;;
3003;Marca_5;Producto_2239;58;;;;;;
3848;Marca_5;Producto_1257;10;;;;;;
2332;Marca_2;Producto_3108;43;;;;;;
2594;Marca_3;Producto_2608;18;;;;;;
1128;Marca_5;Producto_4872;85;;;;;;
2469;Marca_4;Producto_4598;17;;;;;;
2838;Marca_5;Producto_2226;12;;;;;;
637;Marca_5;Producto_2462;11;;;;;;
1012;Marca_4;Producto_4171;11;;;;;;
985;Marca_5;Producto_1306;60;;;;;;
3241;Marca_3;Producto_373;46;;;;;;
3519;Marca_2;Producto_1506;6;;;;;;
641;Marca_4;Producto_3613;35;;;;;;
2625;Marca_3;Producto_4831;12;;;;;;
182;Marca_3;Producto_2901;13;;;;;;
2848;Marca_1;Producto_4047;6;;;;;;
758;Marca_2;Producto_2772;4;;;;;;
2498;Marca_2;Producto_4708;43;;;;;;
2754;Marca_4;Producto_3098;48;;;;;;
3357;Marca_5;Producto_263;3;;;;;;
385;Marca_2;Producto_4777;3;;;;;;
3673;Marca_5;Producto_3608;38;;;;;;
2467;Marca_1;Producto_3440;30;;;;;;
956;Marca_5;Producto_2096;46;;;;;;
2137;Marca_2;Producto_2814;3;;;;;;
3456;Marca_3;Producto_1575;55;;;;;;
714;Marca_4;Producto_3919;35;;;;;;
1328;Marca_1;Producto_1520;4;;;;;;
877;Marca_3;Producto_1995;16;;;;;;
3242;Marca_5;Producto_1037;33;;;;;;
943;Marca_4;Producto_1170;56;;;;;;
2225;Marca_5;Producto_1653;2;;;;;;
2152;Marca_3;Producto_3556;38;;;;;;
3509;Marca_4;Producto_2380;2;;;;;;
3177;Marca_5;Producto_1790;43;;;;;;
649;Marca_5;Producto_3458;48;;;;;;
3933;Marca_3;Producto_4597;11;;;;;;
1714;Marca_3;Producto_2725;12;;;;;;
2613;Marca_5;Producto_2605;10;;;;;;
2236;Marca_2;Producto_1737;1;;;;;;
534;Marca_1;Producto_3394;53;;;;;;
177;Marca_1;Producto_3160;23;;;;;;
2758;Marca_2;Producto_173;61;;;;;;
1728;Marca_5;Producto_1994;3;;;;;;
3325;Marca_2;Producto_710;1;;;;;;
3305;Marca_5;Producto_1258;55;;;;;;
17;Marca_2;Producto_473;9;;;;;;
1981;Marca_3;Producto_4911;10;;;;;;
371;Marca_5;Producto_3732;9;;;;;;
131;Marca_3;Producto_756;16;;;;;;
2170;Marca_5;Producto_4387;7;;;;;;
3095;Marca_5;Producto_4034;26;;;;;;
3527;Marca_3;Producto_945;68;;;;;;
493;Marca_3;Producto_945;93;;;;;;
2095;Marca_2;Producto_2291;15;;;;;;
1867;Marca_2;Producto_4189;30;;;;;;
2664;Marca_3;Producto_1333;8;;;;;;
3344;Marca_3;Producto_3795;18;;;;;;
1677;Marca_3;Producto_3674;4;;;;;;
2313;Marca_1;Producto_1858;5;;;;;;
2230;Marca_3;Producto_4890;4;;;;;;
3444;Marca_5;Producto_4992;6;;;;;;
1382;Marca_5;Producto_3648;21;;;;;;
2153;Marca_3;Producto_1237;24;;;;;;
3263;Marca_4;Producto_3434;13;;;;;;
1018;Marca_1;Producto_3221;1;;;;;;
3311;Marca_5;Producto_720;19;;;;;;
3988;Marca_2;Producto_735;40;;;;;;
3293;Marca_1;Producto_4836;5;;;;;;
2751;Marca_3;Producto_258;61;;;;;;
1607;Marca_2;Producto_366;27;;;;;;
3769;Marca_2;Producto_1312;18;;;;;;
2891;Marca_4;Producto_3776;7;;;;;;
3837;Marca_1;Producto_2363;29;;;;;;
3498;Marca_1;Producto_2981;3;;;;;;
2912;Marca_2;Producto_3174;26;;;;;;
3021;Marca_5;Producto_793;9;;;;;;
3278;Marca_4;Producto_1803;31;;;;;;
3300;Marca_5;Producto_1562;33;;;;;;
2045;Marca_1;Producto_3200;6;;;;;;
3578;Marca_1;Producto_4521;50;;;;;;
1098;Marca_2;Producto_3901;44;;;;;;
805;Marca_1;Producto_3816;36;;;;;;
2471;Marca_2;Producto_3128;12;;;;;;
60;Marca_2;Producto_283;64;;;;;;
1415;Marca_4;Producto_4852;12;;;;;;
3825;Marca_3;Producto_3147;4;;;;;;
2299;Marca_5;Producto_1132;7;;;;;;
3765;Marca_5;Producto_1994;4;;;;;;
555;Marca_4;Producto_3771;23;;;;;;
2876;Marca_5;Producto_451;28;;;;;;
3389;Marca_2;Producto_3759;1;;;;;;
1554;Marca_4;Producto_3021;3;;;;;;
133;Marca_5;Producto_1719;13;;;;;;
930;Marca_2;Producto_3901;45;;;;;;
1938;Marca_5;Producto_4241;1;;;;;;
2043;Marca_2;Producto_563;8;;;;;;
498;Marca_2;Producto_967;20;;;;;;
557;Marca_4;Producto_3021;9;;;;;;
1213;Marca_5;Producto_4729;15;;;;;;
2522;Marca_3;Producto_2636;15;;;;;;
3398;Marca_5;Producto_3025;46;;;;;;
2178;Marca_3;Producto_472;29;;;;;;
2941;Marca_2;Producto_4257;78;;;;;;
838;Marca_3;Producto_2398;22;;;;;;
943;Marca_1;Producto_428;22;;;;;;
3942;Marca_3;Producto_2765;7;;;;;;
685;Marca_2;Producto_2254;46;;;;;;
448;Marca_4;Producto_2405;14;;;;;;
2271;Marca_4;Producto_85;2;;;;;;
3810;Marca_1;Producto_1160;5;;;;;;
2029;Marca_5;Producto_4581;2;;;;;;
2043;Marca_4;Producto_4561;20;;;;;;
2923;Marca_1;Producto_1041;1;;;;;;
406;Marca_4;Producto_1026;23;;;;;;
1151;Marca_3;Producto_4349;5;;;;;;
262;Marca_4;Producto_2616;11;;;;;;
2988;Marca_1;Producto_2892;4;;;;;;
2593;Marca_3;Producto_2146;35;;;;;;
3063;Marca_5;Producto_1050;19;;;;;;
3488;Marca_4;Producto_2538;9;;;;;;
1010;Marca_5;Producto_117;47;;;;;;
323;Marca_4;Producto_2588;39;;;;;;
2881;Marca_3;Producto_3886;52;;;;;;
195;Marca_5;Producto_3680;4;;;;;;
2895;Marca_4;Producto_2251;51;;;;;;
2910;Marca_5;Producto_1994;3;;;;;;
2836;Marca_3;Producto_1188;10;;;;;;
3487;Marca_5;Producto_2369;7;;;;;;
936;Marca_4;Producto_2666;25;;;;;;
2401;Marca_3;Producto_1003;14;;;;;;
3922;Marca_4;Producto_3357;37;;;;;;
154;Marca_2;Producto_2280;29;;;;;;
2160;Marca_3;Producto_835;76;;;;;;
3056;Marca_3;Producto_1317;9;;;;;;
2018;Marca_1;Producto_1017;2;;;;;;
288;Marca_5;Producto_4342;3;;;;;;
3882;Marca_1;Producto_1280;9;;;;;;
154;Marca_3;Producto_3963;25;;;;;;
286;Marca_5;Producto_1683;49;;;;;;
3253;Marca_3;Producto_4634;17;;;;;;
1409;Marca_4;Producto_4852;6;;;;;;
51;Marca_5;Producto_4229;11;;;;;;
3439;Marca_2;Producto_2328;18;;;;;;
1328;Marca_1;Producto_1647;28;;;;;;
1986;Marca_2;Producto_1256;3;;;;;;
2777;Marca_5;Producto_2639;36;;;;;;
3673;Marca_3;Producto_3909;18;;;;;;
3262;Marca_3;Producto_2379;14;;;;;;
3597;Marca_3;Producto_4180;7;;;;;;
1592;Marca_5;Producto_1258;19;;;;;;
3646;Marca_3;Producto_822;13;;;;;;
2026;Marca_1;Producto_3591;1;;;;;;
2772;Marca_3;Producto_89;13;;;;;;
2111;Marca_4;Producto_2031;28;;;;;;
3576;Marca_5;Producto_4402;13;;;;;;
2614;Marca_1;Producto_4784;24;;;;;;
1118;Marca_1;Producto_4804;22;;;;;;
2630;Marca_3;Producto_4214;12;;;;;;
1563;Marca_5;Producto_4010;13;;;;;;
3162;Marca_5;Producto_1050;11;;;;;;
350;Marca_4;Producto_4841;27;;;;;;
926;Marca_3;Producto_527;8;;;;;;
3185;Marca_5;Producto_482;35;;;;;;
3603;Marca_5;Producto_2209;20;;;;;;
2925;Marca_4;Producto_1605;14;;;;;;
926;Marca_5;Producto_1258;51;;;;;;
2477;Marca_3;Producto_443;69;;;;;;
144;Marca_5;Producto_3787;16;;;;;;
80;Marca_5;Producto_441;6;;;;;;
3731;Marca_4;Producto_1421;28;;;;;;
2721;Marca_3;Producto_1932;10;;;;;;
234;Marca_2;Producto_2731;8;;;;;;
2729;Marca_4;Producto_4971;3;;;;;;
1528;Marca_3;Producto_2755;3;;;;;;
3415;Marca_3;Producto_1371;32;;;;;;
1481;Marca_1;Producto_3242;1;;;;;;
2422;Marca_1;Producto_3859;4;;;;;;
3603;Marca_2;Producto_1774;14;;;;;;
472;Marca_3;Producto_1886;73;;;;;;
1716;Marca_4;Producto_3040;3;;;;;;
1346;Marca_1;Producto_395;3;;;;;;
2001;Marca_5;Producto_2873;40;;;;;;
1630;Marca_5;Producto_857;18;;;;;;
133;Marca_5;Producto_3975;56;;;;;;
98;Marca_2;Producto_4714;1;;;;;;
2618;Marca_5;Producto_857;14;;;;;;
688;Marca_5;Producto_2886;60;;;;;;
3060;Marca_3;Producto_4175;19;;;;;;
2394;Marca_3;Producto_878;25;;;;;;
2796;Marca_2;Producto_898;8;;;;;;
988;Marca_2;Producto_2455;8;;;;;;
484;Marca_2;Producto_4057;65;;;;;;
